Species,Long,Lat,ID
C. candadensis,-110.524216,36.845167,79816
C. candadensis,-110.52414,39.958076,52405
C. candadensis,-110.523099,43.857563,33455952
C. candadensis,-110.521546,40.217245,22979828
C. candadensis,-110.521476,43.826566,28265426
C. candadensis,-110.549927,41.358692,300457
C. candadensis,-110.138895,44.126266,33051861
C. candadensis,-110.147561,44.533217,16134308
C. candadensis,-110.1899,44.529062,32346619
C. candadensis,-110.204281,44.613943,19494902
C. candadensis,-110.214157,44.502382,356690
C. candadensis,-110.217414,44.459744,20194648
C. candadensis,-110.247067,44.341688,12700436
C. candadensis,-110.247067,44.341688,12700420
C. candadensis,-110.261896,44.509254,786230
C. candadensis,-110.381222,44.563457,20838871
C. candadensis,-110.388433,44.565453,26763746
C. candadensis,-110.394436,44.551551,30055666
C. candadensis,-110.394469,44.561301,35692330
C. candadensis,-110.395525,44.552272,39871231
C. candadensis,-110.39637,44.558405,15323082
C. candadensis,-110.396442,44.559175,814199
C. candadensis,-110.397659,44.494371,515997
C. candadensis,-110.409508,44.552558,9605016
C. candadensis,-110.419599,44.516204,33463843
C. candadensis,-110.423295,44.517228,31037403
C. candadensis,-110.425033,44.430041,3636265
C. candadensis,-110.426917,44.543348,15102620
C. candadensis,-110.427059,44.539811,32875627
C. candadensis,-110.435642,44.562719,28495719
C. candadensis,-110.490505,44.559381,39908788
C. candadensis,-110.489311,44.556238,9973339
C. candadensis,-110.427174,44.546019,36411958
C. candadensis,-110.427174,44.546019,36411951
C. candadensis,-110.42791,44.54078,26078131
C. candadensis,-110.42962,44.538728,29110477
C. candadensis,-110.43163,44.537415,6677122
C. candadensis,-110.435967,44.535213,32536793
C. candadensis,-110.439942,44.534213,28535140
C. candadensis,-110.434417,44.534147,28013792
C. candadensis,-110.437904,44.534066,29297094
C. candadensis,-110.434394,44.533761,9347685
C. candadensis,-110.434243,44.533178,7334659
C. candadensis,-110.462037,44.47495,21010686
C. candadensis,-110.461883,44.473723,31384762
C. candadensis,-110.456978,44.471425,30666270
C. candadensis,-110.117427,44.61573,9973309
C. candadensis,-110.168227,44.584671,3755780
C. candadensis,-110.333307,44.462227,15858999
C. candadensis,-110.3733,44.584965,34444125
C. candadensis,-110.375534,44.564453,35311542
C. candadensis,-110.382872,44.56575,15976475
C. candadensis,-110.395836,44.558334,26724961
C. candadensis,-110.396821,44.557892,36289676
C. candadensis,-110.401604,44.552002,33463847
C. candadensis,-110.408387,44.552372,34794526
C. candadensis,-110.089188,44.572241,9973204
C. candadensis,-107.906178,37.811106,20218955
C. candadensis,-107.983303,37.849425,3733728
C. candadensis,-109.550056,37.8597,15770033
C. candadensis,-107.812197,37.937424,28135961
C. candadensis,-107.948774,37.941097,10135333
C. candadensis,-107.831967,37.942308,36268959
C. candadensis,-107.837543,37.945098,28616550
C. candadensis,-107.835833,37.946111,12121950
C. candadensis,-107.845235,37.946215,13509085
C. candadensis,-107.853876,37.946808,28616600
C. candadensis,-107.839054,37.947307,6747222
C. candadensis,-107.847344,37.948186,20218953
C. candadensis,-107.848286,37.948358,15736881
C. candadensis,-107.851869,37.949458,15416714
C. candadensis,-107.852652,37.949959,15931478
C. candadensis,-107.854072,37.95055,28620914
C. candadensis,-107.854444,37.950962,15416597
C. candadensis,-107.854453,37.951028,26300201
C. candadensis,-107.854471,37.951066,15580886
C. candadensis,-107.857147,37.951247,28534152
C. candadensis,-109.658016,37.962823,35388857
C. candadensis,-107.841147,37.96605,20286226
C. candadensis,-107.987593,37.96859,28475733
C. candadensis,-107.81927,38.0727,28272834
C. candadensis,-107.728088,38.137436,12817821
C. candadensis,-108.023356,38.151055,15043640
C. candadensis,-107.763621,38.201613,4490314
C. candadensis,-107.502574,38.21332,3074493
C. candadensis,-107.744358,38.513686,2508160
C. candadensis,-109.563983,38.592837,3833760
C. candadensis,-107.055361,37.875105,15046672
C. candadensis,-106.925321,38.545825,20720304
C. candadensis,-106.731447,38.144023,MSB:Mamm:116005
C. candadensis,-106.178199,38.581219,36381558
C. candadensis,-106.53308,35.92246,MSB:Mamm:224565
C. candadensis,-106.53308,35.92246,MSB:Mamm:224952
C. candadensis,-106.53308,35.92246,MSB:Mamm:233714
C. candadensis,-106.53308,35.92246,MSB:Mamm:233712
C. candadensis,-106.53308,35.92246,MSB:Mamm:233755
C. candadensis,-106.53308,35.92246,MSB:Mamm:233778
C. candadensis,-106.53308,35.92246,MSB:Mamm:233841
C. candadensis,-106.53308,35.92246,MSB:Mamm:240726
C. candadensis,-106.53308,35.92246,MSB:Mamm:240728
C. candadensis,-106.53308,35.92246,MSB:Mamm:240749
C. candadensis,-106.53308,35.92246,MSB:Mamm:240734
C. candadensis,-106.53308,35.92246,MSB:Mamm:224478
C. candadensis,-106.53308,35.92246,MSB:Mamm:224071
C. candadensis,-106.53308,35.92246,MSB:Mamm:267985
C. candadensis,-106.53308,35.92246,MSB:Mamm:267943
C. candadensis,-106.53308,35.92246,MSB:Mamm:267982
C. candadensis,-106.53308,35.92246,MSB:Mamm:267969
C. candadensis,-106.53308,35.92246,MSB:Mamm:267953
C. candadensis,-106.53308,35.92246,MSB:Mamm:267958
C. candadensis,-106.53308,35.92246,MSB:Mamm:247365
C. candadensis,-106.53308,35.92246,MSB:Mamm:247356
C. candadensis,-106.53308,35.92246,MSB:Mamm:247324
C. candadensis,-106.53308,35.92246,MSB:Mamm:247310
C. candadensis,-106.53308,35.92246,MSB:Mamm:240530
C. candadensis,-106.526023,35.976584,8844819
C. candadensis,-106.518413,37.529951,14696957
C. candadensis,-106.526588,35.838932,MSB:Mamm:267972
C. candadensis,-106.526588,35.838932,MSB:Mamm:267984
C. candadensis,-106.526588,35.838932,MSB:Mamm:267974
C. candadensis,-106.526588,35.838932,MSB:Mamm:224567
C. candadensis,-106.526588,35.838932,MSB:Mamm:224622
C. candadensis,-106.526588,35.838932,MSB:Mamm:224762
C. candadensis,-106.526588,35.838932,MSB:Mamm:224872
C. candadensis,-106.526588,35.838932,MSB:Mamm:224936
C. candadensis,-106.526588,35.838932,MSB:Mamm:224933
C. candadensis,-106.526588,35.838932,MSB:Mamm:233699
C. candadensis,-106.526588,35.838932,MSB:Mamm:233781
C. candadensis,-106.526588,35.838932,MSB:Mamm:233826
C. candadensis,-106.526588,35.838932,MSB:Mamm:233786
C. candadensis,-106.526588,35.838932,MSB:Mamm:240731
C. candadensis,-106.526588,35.838932,MSB:Mamm:240748
C. candadensis,-106.532279,35.893741,MSB:Mamm:323212
C. candadensis,-106.517229,35.901526,MSB:Mamm:240732
C. candadensis,-106.517229,35.901526,MSB:Mamm:240745
C. candadensis,-106.517229,35.901526,MSB:Mamm:240722
C. candadensis,-106.517229,35.901526,MSB:Mamm:240729
C. candadensis,-106.517229,35.901526,MSB:Mamm:240737
C. candadensis,-106.517229,35.901526,MSB:Mamm:233764
C. candadensis,-106.517229,35.901526,MSB:Mamm:233779
C. candadensis,-106.517229,35.901526,MSB:Mamm:233763
C. candadensis,-106.517229,35.901526,MSB:Mamm:233707
C. candadensis,-106.517229,35.901526,MSB:Mamm:233708
C. candadensis,-106.517229,35.901526,MSB:Mamm:233737
C. candadensis,-106.517229,35.901526,MSB:Mamm:233687
C. candadensis,-106.517229,35.901526,MSB:Mamm:224940
C. candadensis,-106.517229,35.901526,MSB:Mamm:224937
C. candadensis,-106.517229,35.901526,MSB:Mamm:224908
C. candadensis,-106.517229,35.901526,MSB:Mamm:224761
C. candadensis,-106.517229,35.901526,MSB:Mamm:224759
C. candadensis,-106.517229,35.901526,MSB:Mamm:224623
C. candadensis,-106.517229,35.901526,MSB:Mamm:224624
C. candadensis,-106.517229,35.901526,MSB:Mamm:224593
C. candadensis,-106.517229,35.901526,MSB:Mamm:224589
C. candadensis,-106.517229,35.901526,MSB:Mamm:224570
C. candadensis,-106.517229,35.901526,MSB:Mamm:224550
C. candadensis,-106.517229,35.901526,MSB:Mamm:224489
C. candadensis,-106.517229,35.901526,MSB:Mamm:224480
C. candadensis,-106.517229,35.901526,MSB:Mamm:224341
C. candadensis,-106.517229,35.901526,MSB:Mamm:224069
C. candadensis,-106.517229,35.901526,MSB:Mamm:267976
C. candadensis,-106.517229,35.901526,MSB:Mamm:267970
C. candadensis,-106.517229,35.901526,MSB:Mamm:267944
C. candadensis,-106.517229,35.901526,MSB:Mamm:267992
C. candadensis,-106.517229,35.901526,MSB:Mamm:267950
C. candadensis,-106.517229,35.901526,MSB:Mamm:267946
C. candadensis,-106.517229,35.901526,MSB:Mamm:267948
C. candadensis,-106.517229,35.901526,MSB:Mamm:247364
C. candadensis,-106.517229,35.901526,MSB:Mamm:247321
C. candadensis,-106.517229,35.901526,MSB:Mamm:247317
C. candadensis,-106.517229,35.901526,MSB:Mamm:247341
C. candadensis,-106.517229,35.901526,MSB:Mamm:224760
C. candadensis,-106.509747,41.798574,MCZ:Mamm:5100
C. candadensis,-106.509747,41.798574,MCZ:Mamm:5089
C. candadensis,-106.517229,35.901526,MSB:Mamm:240747
C. candadensis,-106.503212,35.913545,34529774
C. candadensis,-106.492606,35.936315,8209728
C. candadensis,-106.488439,35.942157,MSB:Mamm:240529
C. candadensis,-106.488439,35.942157,MSB:Mamm:247322
C. candadensis,-106.488439,35.942157,MSB:Mamm:247319
C. candadensis,-106.488439,35.942157,MSB:Mamm:247355
C. candadensis,-106.488439,35.942157,MSB:Mamm:247357
C. candadensis,-106.488439,35.942157,MSB:Mamm:247349
C. candadensis,-106.488439,35.942157,MSB:Mamm:233698
C. candadensis,-106.488439,35.942157,MSB:Mamm:233743
C. candadensis,-106.488439,35.942157,MSB:Mamm:233793
C. candadensis,-106.488439,35.942157,MSB:Mamm:233780
C. candadensis,-106.488439,35.942157,MSB:Mamm:233814
C. candadensis,-106.488439,35.942157,MSB:Mamm:233839
C. candadensis,-106.488439,35.942157,MSB:Mamm:240746
C. candadensis,-106.475144,35.988776,MSB:Mamm:247314
C. candadensis,-106.475144,35.988776,MSB:Mamm:247334
C. candadensis,-106.475144,35.988776,MSB:Mamm:247309
C. candadensis,-106.475144,35.988776,MSB:Mamm:247340
C. candadensis,-106.475144,35.988776,MSB:Mamm:247343
C. candadensis,-106.475144,35.988776,MSB:Mamm:267961
C. candadensis,-106.475144,35.988776,MSB:Mamm:267979
C. candadensis,-106.475144,35.988776,MSB:Mamm:224062
C. candadensis,-106.475144,35.988776,MSB:Mamm:224343
C. candadensis,-106.475144,35.988776,MSB:Mamm:224563
C. candadensis,-106.475144,35.988776,MSB:Mamm:224591
C. candadensis,-106.475144,35.988776,MSB:Mamm:224871
C. candadensis,-106.475144,35.988776,MSB:Mamm:224909
C. candadensis,-106.475144,35.988776,MSB:Mamm:224900
C. candadensis,-106.475144,35.988776,MSB:Mamm:224934
C. candadensis,-106.475144,35.988776,MSB:Mamm:233700
C. candadensis,-106.475144,35.988776,MSB:Mamm:233752
C. candadensis,-106.475144,35.988776,MSB:Mamm:240750
C. candadensis,-106.438629,35.998998,3982201
C. candadensis,-106.438214,35.951126,MSB:Mamm:240723
C. candadensis,-106.438214,35.951126,MSB:Mamm:233749
C. candadensis,-106.438214,35.951126,MSB:Mamm:224430
C. candadensis,-106.438214,35.951126,MSB:Mamm:267981
C. candadensis,-106.438214,35.951126,MSB:Mamm:267986
C. candadensis,-106.438214,35.951126,MSB:Mamm:267983
C. candadensis,-106.438214,35.951126,MSB:Mamm:267966
C. candadensis,-106.438214,35.951126,MSB:Mamm:247371
C. candadensis,-106.438214,35.951126,MSB:Mamm:247353
C. candadensis,-106.438214,35.951126,MSB:Mamm:247346
C. candadensis,-106.438214,35.951126,MSB:Mamm:247303
C. candadensis,-106.435674,37.510664,14696958
C. candadensis,-106.426032,36.859198,18668165
C. candadensis,-106.333358,39.138579,36545181
C. candadensis,-106.296378,38.863183,5927718
C. candadensis,-106.27695,40.617726,37735360
C. candadensis,-106.281467,35.926212,3220424
C. candadensis,-106.477009,35.812422,3265649
C. candadensis,-106.21317,38.787928,3387792
C. candadensis,-106.118591,37.495755,4191702
C. candadensis,-106.0999683,36.57367815,MSB:Mamm:18511
C. candadensis,-106.0999683,36.57367815,MSB:Mamm:18510
C. candadensis,-106.096833,41.297253,18275382
C. candadensis,-106.077794,40.82831,MCZ:Mamm:6735
C. candadensis,-106.077794,40.82831,MCZ:Mamm:6734
C. candadensis,-106.0260693,36.80667443,MSB:Mamm:1881
C. candadensis,-105.994188,39.206292,38014741
C. candadensis,-105.9256,40.06286,7778499
C. candadensis,-105.925585,40.062852,7778500
C. candadensis,-105.905053,40.081671,39074818
C. candadensis,-105.892513,40.520816,39140461
C. candadensis,-105.888342,39.271314,2311079
C. candadensis,-105.875584,40.323232,26728178
C. candadensis,-105.861564,40.348587,22863338
C. candadensis,-106.45034,35.904632,MSB:Mamm:224426
C. candadensis,-106.45034,35.904632,MSB:Mamm:224486
C. candadensis,-106.45034,35.904632,MSB:Mamm:224566
C. candadensis,-106.45034,35.904632,MSB:Mamm:224905
C. candadensis,-106.45034,35.904632,MSB:Mamm:224926
C. candadensis,-106.45034,35.904632,MSB:Mamm:224935
C. candadensis,-106.45034,35.904632,MSB:Mamm:224953
C. candadensis,-106.45034,35.904632,MSB:Mamm:233690
C. candadensis,-106.45034,35.904632,MSB:Mamm:233746
C. candadensis,-106.45034,35.904632,MSB:Mamm:233805
C. candadensis,-106.45034,35.904632,MSB:Mamm:233790
C. candadensis,-106.45034,35.904632,MSB:Mamm:233777
C. candadensis,-106.45034,35.904632,MSB:Mamm:233810
C. candadensis,-106.45034,35.904632,MSB:Mamm:233787
C. candadensis,-105.8573,40.353462,27729799
C. candadensis,-105.85692,40.370847,8213473
C. candadensis,-105.856353,40.373172,30953562
C. candadensis,-105.856018,40.333983,5488677
C. candadensis,-105.854702,40.329665,29723684
C. candadensis,-105.85453,40.37323,14119352
C. candadensis,-105.854438,40.3657,29405330
C. candadensis,-105.853996,40.379704,30363678
C. candadensis,-105.853752,40.370178,14135616
C. candadensis,-105.853749,40.343344,27944927
C. candadensis,-105.853096,40.43629,12664642
C. candadensis,-105.853007,40.378142,13962756
C. candadensis,-105.852495,40.377022,13962760
C. candadensis,-105.852242,40.407353,5754777
C. candadensis,-105.852127,40.377998,21661904
C. candadensis,-105.851905,40.370576,30169953
C. candadensis,-105.851839,40.353381,16019560
C. candadensis,-105.85174,40.377749,13962754
C. candadensis,-105.851446,40.380458,14467002
C. candadensis,-105.848057,40.394634,33391162
C. candadensis,-105.847281,40.399533,32178867
C. candadensis,-105.840477,40.407233,16245851
C. candadensis,-105.774019,36.430847,2531325
C. candadensis,-105.798143,36.679472,8449700
C. candadensis,-105.812278,39.391687,21854184
C. candadensis,-105.782352,39.696085,MSB:Mamm:110779
C. candadensis,-105.820119,40.251249,33875690
C. candadensis,-105.792129,40.254813,29083020
C. candadensis,-105.838355,40.258269,32684446
C. candadensis,-105.838355,40.258269,32684447
C. candadensis,-105.831406,40.262439,27281688
C. candadensis,-105.835075,40.270975,9751771
C. candadensis,-105.834729,40.272271,14970115
C. candadensis,-105.837633,40.272371,19984678
C. candadensis,-105.835862,40.274988,28157020
C. candadensis,-105.843018,40.288979,14119381
C. candadensis,-105.84185,40.299492,30913384
C. candadensis,-105.844537,40.3035,7366548
C. candadensis,-105.845818,40.318432,28107
C. candadensis,-105.773621,38.078738,314157
C. candadensis,-105.823715,40.380464,1815499
C. candadensis,-105.822673,40.399701,7492355
C. candadensis,-105.816895,40.412595,29676242
C. candadensis,-105.816082,40.414423,17064975
C. candadensis,-105.792077,40.361396,38076420
C. candadensis,-105.74231,40.412185,38948880
C. candadensis,-105.74231,40.412185,38948882
C. candadensis,-105.740326,40.334847,9069992
C. candadensis,-105.739845,40.41277,34453875
C. candadensis,-105.738602,40.411259,28639025
C. candadensis,-105.735887,40.411496,21900554
C. candadensis,-105.7358,40.408029,28305168
C. candadensis,-105.734833,40.412786,9350196
C. candadensis,-105.734528,40.413114,9350252
C. candadensis,-105.733953,40.412927,3714768
C. candadensis,-105.732918,40.412238,3710429
C. candadensis,-105.732728,40.4127,31387806
C. candadensis,-105.732666,40.412067,14135599
C. candadensis,-105.731767,40.412644,31387804
C. candadensis,-105.731766,40.411003,6738506
C. candadensis,-105.729341,40.410903,38090717
C. candadensis,-105.728186,40.413563,29943970
C. candadensis,-105.72813,40.411176,6828716
C. candadensis,-105.72813,40.411176,6828718
C. candadensis,-105.809297,40.417202,25108745
C. candadensis,-105.812341,40.418968,28639030
C. candadensis,-105.807961,40.419155,14555925
C. candadensis,-105.810388,40.42283,7728656
C. candadensis,-105.808867,40.423159,18686083
C. candadensis,-105.715236,40.425104,35545460
C. candadensis,-105.803781,40.428306,31162899
C. candadensis,-105.719738,40.436642,14493317
C. candadensis,-105.786636,40.436669,4829265
C. candadensis,-105.773567,40.438983,17305816
C. candadensis,-105.771217,40.439351,5238624
C. candadensis,-105.769997,40.439724,14811026
C. candadensis,-105.772947,40.439888,30929547
C. candadensis,-105.789179,40.43992,31383768
C. candadensis,-105.738559,40.44649,9250100
C. candadensis,-105.738559,40.44649,9250083
C. candadensis,-105.715601,40.452276,13089669
C. candadensis,-105.709137,40.422897,31656087
C. candadensis,-105.752384,40.429715,31177937
C. candadensis,-105.752403,40.421708,7412192
C. candadensis,-105.752476,40.440583,9817125
C. candadensis,-105.752635,40.423134,3870595
C. candadensis,-105.752707,40.442921,29159550
C. candadensis,-105.752869,40.440639,25108539
C. candadensis,-105.753394,40.447349,37784101
C. candadensis,-105.75346,40.440593,30633983
C. candadensis,-105.753853,40.424781,30555421
C. candadensis,-105.756422,40.42516,30585028
C. candadensis,-105.757333,40.426167,321462
C. candadensis,-105.758061,40.427936,28819016
C. candadensis,-105.759544,40.429832,5754778
C. candadensis,-105.761611,40.430671,15644382
C. candadensis,-105.76707,40.428836,7136603
C. candadensis,-105.768264,40.4337,30953619
C. candadensis,-105.768846,40.432968,38200142
C. candadensis,-105.699835,40.423213,34359756
C. candadensis,-105.705471,38.419435,3721292
C. candadensis,-105.749888,40.421828,4184794
C. candadensis,-105.750735,40.448199,30555409
C. candadensis,-105.751049,40.422049,28681154
C. candadensis,-105.751189,40.448022,3714777
C. candadensis,-105.751557,40.446135,38119012
C. candadensis,-105.752567,40.442651,29159569
C. candadensis,-105.753381,40.441466,6819195
C. candadensis,-105.753504,40.447524,5238623
C. candadensis,-105.753784,40.441008,7872414
C. candadensis,-105.75411,40.439722,30195409
C. candadensis,-105.754333,40.441,19984623
C. candadensis,-105.754497,40.440993,28608979
C. candadensis,-105.755582,40.440942,29222659
C. candadensis,-105.759187,40.44272,32683443
C. candadensis,-105.764866,40.431661,9250094
C. candadensis,-105.764974,40.441465,14293833
C. candadensis,-105.765223,40.432477,29159397
C. candadensis,-105.76577,40.433787,28807714
C. candadensis,-105.76581,40.430354,28638514
C. candadensis,-105.76581,40.430354,28638510
C. candadensis,-105.76581,40.430354,28638461
C. candadensis,-105.76581,40.430354,28638448
C. candadensis,-105.766083,40.435522,31551548
C. candadensis,-105.766747,40.43987,7756255
C. candadensis,-105.705299,38.419839,3721289
C. candadensis,-105.705643,38.419704,3721291
C. candadensis,-105.706501,38.418629,3721288
C. candadensis,-105.708011,38.418586,3721287
C. candadensis,-105.749901,36.063767,2856844
C. candadensis,-105.750092,40.448155,3714774
C. candadensis,-105.75016,40.444614,29037208
C. candadensis,-105.750586,40.448036,30555410
C. candadensis,-105.751434,40.422791,27964918
C. candadensis,-105.757141,40.414981,9941395
C. candadensis,-105.704784,38.420242,3721301
C. candadensis,-105.704441,38.421184,3721296
C. candadensis,-105.704269,38.41957,3721297
C. candadensis,-105.704269,38.420377,3721299
C. candadensis,-105.732709,40.257415,3972369
C. candadensis,-105.704098,38.42078,3721298
C. candadensis,-105.703754,38.41957,3721300
C. candadensis,-105.703583,38.419973,3721294
C. candadensis,-105.720879,40.409966,14135517
C. candadensis,-105.722122,40.407932,6201103
C. candadensis,-105.723482,40.295745,14604561
C. candadensis,-105.694044,40.391696,3472185
C. candadensis,-105.707588,40.393097,4185758
C. candadensis,-105.708575,40.393306,2313494
C. candadensis,-105.694237,40.393392,30180173
C. candadensis,-105.695542,40.393413,3650984
C. candadensis,-105.705574,40.393497,27735988
C. candadensis,-105.709953,40.394128,3674871
C. candadensis,-105.700537,40.394342,27044071
C. candadensis,-105.68985,40.395422,5541324
C. candadensis,-105.711167,40.395617,17305912
C. candadensis,-105.713775,40.395905,32980170
C. candadensis,-105.714485,40.400113,19984732
C. candadensis,-105.710007,40.400219,15562543
C. candadensis,-105.7099,40.401138,14019701
C. candadensis,-105.709922,40.401358,7180656
C. candadensis,-105.709883,40.401447,31796412
C. candadensis,-105.715077,40.402224,34119478
C. candadensis,-105.709992,40.402304,36300534
C. candadensis,-105.709666,40.40244,28404348
C. candadensis,-105.711329,40.402451,7525827
C. candadensis,-105.709938,40.402562,29992478
C. candadensis,-105.710995,40.404825,29243514
C. candadensis,-105.719633,40.410341,6601374
C. candadensis,-105.688467,40.41244,4247816
C. candadensis,-105.688482,40.483791,7250028
C. candadensis,-105.66743,40.267399,36116484
C. candadensis,-105.667319,40.280017,3871892
C. candadensis,-105.710513,40.280303,21010694
C. candadensis,-105.710513,40.280303,21010695
C. candadensis,-105.710513,40.280303,21010690
C. candadensis,-105.688179,40.285128,113176
C. candadensis,-105.688179,40.285128,140290
C. candadensis,-105.664251,40.285848,12661852
C. candadensis,-105.665817,40.28635,31514204
C. candadensis,-105.664497,40.287638,28077994
C. candadensis,-105.663752,40.288501,32916476
C. candadensis,-105.708845,40.289031,3973426
C. candadensis,-105.671219,40.289669,30146066
C. candadensis,-105.662455,40.289944,29805993
C. candadensis,-105.654515,40.293466,32493059
C. candadensis,-105.650842,40.294405,31647378
C. candadensis,-105.654189,40.294526,7492320
C. candadensis,-105.645889,40.297441,28077950
C. candadensis,-105.640503,40.301392,31386489
C. candadensis,-105.641076,40.306543,31383133
C. candadensis,-105.641503,40.306572,31332730
C. candadensis,-105.643517,40.308494,9352174
C. candadensis,-105.654013,40.309967,20169181
C. candadensis,-105.644088,40.310147,6566444
C. candadensis,-105.65278,40.310952,2720280
C. candadensis,-105.679225,40.312055,27634808
C. candadensis,-105.679225,40.312055,27634809
C. candadensis,-105.677399,40.312199,26370320
C. candadensis,-105.650591,40.313476,3528551
C. candadensis,-105.706112,40.31874,4776717
C. candadensis,-105.704144,40.321062,31385684
C. candadensis,-105.670677,40.327619,22643518
C. candadensis,-105.639671,40.287128,31289131
C. candadensis,-105.638152,40.303433,16189713
C. candadensis,-105.636635,40.276356,31289193
C. candadensis,-105.633675,40.299245,31521109
C. candadensis,-105.61621,40.293279,4584742
C. candadensis,-105.604234,40.320088,15993137
C. candadensis,-105.379194,40.268947,20488955
C. candadensis,-105.296271,40.273458,5594392
C. candadensis,-105.290597,40.25712,24301417
C. candadensis,-105.263147,40.196244,18698364
C. candadensis,-105.247971,40.138074,37605068
C. candadensis,-105.227748,40.132984,23291129
C. candadensis,-105.20743,40.229236,13372924
C. candadensis,-105.204391,40.228487,4583691
C. candadensis,-105.199285,40.226965,3452348
C. candadensis,-105.194607,40.234067,4288189
C. candadensis,-105.177777,40.225555,4726118
C. candadensis,-105.16328,40.243885,38159451
C. candadensis,-105.701979,40.357157,36073294
C. candadensis,-105.699476,40.357239,39868634
C. candadensis,-105.697528,40.367325,32448713
C. candadensis,-105.69497,40.359088,33017215
C. candadensis,-105.684357,40.343404,22359801
C. candadensis,-105.661539,40.354456,29872850
C. candadensis,-105.647364,40.347656,3963149
C. candadensis,-105.640235,40.348422,11019952
C. candadensis,-105.63991,40.369105,29864514
C. candadensis,-105.63991,40.369105,29864525
C. candadensis,-105.63991,40.369105,29865089
C. candadensis,-105.636604,40.356399,12742720
C. candadensis,-105.634232,40.348637,2681554
C. candadensis,-105.634232,40.348637,2681552
C. candadensis,-105.630866,40.354602,27900287
C. candadensis,-105.630058,40.349388,39980257
C. candadensis,-105.628707,40.349073,5097755
C. candadensis,-105.683639,40.342793,19257962
C. candadensis,-105.683639,40.342793,24329862
C. candadensis,-105.683639,40.342793,24329860
C. candadensis,-105.683639,40.342793,28446660
C. candadensis,-105.683639,41.317709,1706104
C. candadensis,-105.683639,41.317654,2594200
C. candadensis,-105.683639,40.377206,8718761
C. candadensis,-105.683639,40.342793,3894388
C. candadensis,-105.683639,40.342793,2472381
C. candadensis,-105.683639,40.342793,36599886
C. candadensis,-105.683639,40.342793,4013211
C. candadensis,-105.683639,40.342793,2462202
C. candadensis,-105.683639,40.342793,2472382
C. candadensis,-105.683639,40.342793,2456238
C. candadensis,-105.683639,40.342793,15114737
C. candadensis,-105.661701,40.426483,3992649
C. candadensis,-105.64277,40.411099,27327908
C. candadensis,-105.641398,40.410065,9188143
C. candadensis,-105.683639,40.342793,15115923
C. candadensis,-105.683639,40.342793,15115837
C. candadensis,-105.683639,40.342793,15600875
C. candadensis,-105.683639,40.342793,15600870
C. candadensis,-105.683639,40.342793,4847583
C. candadensis,-105.683639,40.342793,4667566
C. candadensis,-105.683639,40.342793,4667565
C. candadensis,-105.683639,40.342793,3792494
C. candadensis,-105.683639,40.342793,4490615
C. candadensis,-105.683639,40.342793,5930384
C. candadensis,-105.683639,40.342793,6680578
C. candadensis,-105.683639,40.342793,6680824
C. candadensis,-105.683639,40.342793,4490608
C. candadensis,-105.683639,40.342793,4490597
C. candadensis,-105.683639,40.342793,4490603
C. candadensis,-105.683639,40.342793,4500332
C. candadensis,-105.683639,40.342793,4500333
C. candadensis,-105.683639,40.342793,4612730
C. candadensis,-105.683639,40.342793,9233802
C. candadensis,-105.683639,40.342793,9466234
C. candadensis,-105.683639,40.342793,9936585
C. candadensis,-105.683639,40.342793,10661975
C. candadensis,-105.683639,40.342793,11418362
C. candadensis,-105.683639,40.342793,13018474
C. candadensis,-105.683639,40.342793,15993127
C. candadensis,-105.683639,40.342793,17206473
C. candadensis,-105.683639,40.342793,19257956
C. candadensis,-105.683639,40.342793,19257957
C. candadensis,-105.683639,40.342793,876182
C. candadensis,-105.683639,40.342793,1895573
C. candadensis,-105.683639,40.342793,22359800
C. candadensis,-105.683639,40.342793,921028
C. candadensis,-105.683639,40.342793,37879871
C. candadensis,-105.683639,40.342793,37880334
C. candadensis,-105.683639,40.342793,36292086
C. candadensis,-105.6323,40.334914,9340429
C. candadensis,-105.628722,39.605893,14517621
C. candadensis,-105.603588,39.636587,16224056
C. candadensis,-105.60015,39.62706,18685787
C. candadensis,-105.599511,40.330902,12566540
C. candadensis,-105.599495,40.330032,30146167
C. candadensis,-105.598892,40.330233,30986565
C. candadensis,-105.675602,40.389639,3873730
C. candadensis,-105.675334,40.389666,2681518
C. candadensis,-105.674142,40.388578,27721526
C. candadensis,-105.671182,40.393872,24527359
C. candadensis,-105.669307,40.383678,39261656
C. candadensis,-105.664781,40.40246,35676941
C. candadensis,-105.660391,40.397521,1359413
C. candadensis,-105.659662,40.403363,29829693
C. candadensis,-105.655313,40.38528,17585530
C. candadensis,-105.64985,40.397397,11301983
C. candadensis,-105.637705,40.39185,20469413
C. candadensis,-105.634747,40.391011,5200469
C. candadensis,-105.634046,40.402064,2003164
C. candadensis,-105.631485,40.390489,4338435
C. candadensis,-105.630903,40.373089,34512607
C. candadensis,-105.62876,40.404101,9188142
C. candadensis,-105.627365,40.383167,4338436
C. candadensis,-105.626667,40.399833,3820863
C. candadensis,-105.626617,40.403922,25309073
C. candadensis,-105.626595,40.393398,27980877
C. candadensis,-105.626578,40.404028,5933810
C. candadensis,-105.625996,40.40714,9496230
C. candadensis,-105.625666,40.390164,26754459
C. candadensis,-105.625648,40.378982,1815498
C. candadensis,-105.624576,40.406438,7677643
C. candadensis,-105.627483,40.358385,30852062
C. candadensis,-105.626801,40.340313,30588171
C. candadensis,-105.625591,40.335829,3987579
